,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Europa,Mars,True,PSO J318.5-22,TRAPPIST-1e,True,B,C,D,E,F,G,P,S,T,G,P,S
1928,0.21518987341772153,0.04069239896698541,0.0,0.03205346500936489,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
733,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
647,0.569620253164557,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2146,0.3037974683544304,0.09541425280938089,0.0,4.256768261535842e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7186,0.5316455696202531,0.0790116563132547,0.0,0.0,0.0034362727597286686,0.025193718145278248,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7653,0.4050632911392405,0.0004885879807356738,0.024251165598899806,0.0,0.00026776151374509105,0.0005386814735010153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5608,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7261,0.3037974683544304,0.09806658756194597,0.0,0.0005959475566150178,8.925383791503035e-05,0.0067542369369742675,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6193,0.26582278481012656,0.06009632163048789,0.0,0.013195981610761109,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5227,0.43037974683544306,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2151,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4745,0.5822784810126582,0.06777413275633419,0.0,0.0008513536523071684,0.0,0.00020718518211577507,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
8207,0.7341772151898734,0.0,0.027001643578304764,0.00012770304784607525,0.00013388075687254553,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4054,0.5949367088607594,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
510,0.3037974683544304,0.0,0.0028846476369369066,0.029967648561212326,0.0,4.1437036423155016e-05,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
414,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7215,0.34177215189873417,0.18475605500104697,0.0,0.0,0.0018743305962156374,0.0013259851655409605,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2488,0.43037974683544306,0.0,0.012813202294301143,0.0,0.0038825419493038202,0.009779140595864584,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8473,0.45569620253164556,0.0,0.0005702210445107838,0.008683807253533116,0.024946447697250983,0.00012431110926946505,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5734,0.22784810126582278,0.0009771759614713477,6.708482876597457e-05,0.006129746296611612,0.027222420564084256,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5833,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4714,0.5949367088607594,0.1328959307601033,0.0006037634588937712,0.0,0.00397179578721885,0.18277876766253678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1060,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8465,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7984,0.569620253164557,0.07628952327772737,0.031865293663837925,0.01451557977183722,0.0,0.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
5812,0.18987341772151897,0.11740071194248622,0.0034548686814476906,0.0,0.0,0.00012431110926946505,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2367,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3679,0.569620253164557,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
24,0.12658227848101267,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3942,0.46835443037974683,0.022754240245689956,0.0,0.01936829558998808,8.925383791503035e-05,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
193,0.26582278481012656,0.0,0.001878375205447288,0.0,0.0,0.07947623585961132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6305,0.4430379746835443,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6207,0.26582278481012656,0.0,0.0,0.03596969180997786,0.0001785076758300607,0.01947540711888286,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5358,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
6938,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1658,0.2911392405063291,0.010120751029524673,0.01643578304766377,0.0007236506044610931,0.0021867190289182434,4.1437036423155016e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3217,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7292,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8116,0.3924050632911392,0.06623857053116493,0.0,0.0009364890175378852,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3260,0.4810126582278481,0.004606686675507782,0.0,0.04218457347182019,0.0,0.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
1394,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6505,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5088,0.37974683544303794,0.0,0.0,0.0,8.925383791503035e-05,0.0342684291219492,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5432,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2556,0.5443037974683544,0.03287499127521463,0.0,0.00566150178784267,8.925383791503035e-05,0.02867442920482327,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7375,0.20253164556962025,0.0,0.00036896655821286014,0.0,0.0003570153516601214,0.0342684291219492,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6192,0.43037974683544306,0.015914008515390522,0.0,0.006385152392303762,0.0006694037843627276,4.1437036423155016e-05,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6010,0.45569620253164556,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
6001,0.6708860759493671,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5208,0.5443037974683544,6.979828296223913e-05,0.0,0.009066916397071342,0.0003123884327026062,0.029047362532631665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2768,0.16455696202531644,0.0,0.0,0.001319598161076111,0.0,0.033563999502755563,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4005,0.3037974683544304,0.0,0.0,0.0,0.0,0.05386814735010152,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
608,0.26582278481012656,0.0,0.0,0.0002979737783075089,0.030123170296322742,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3512,0.27848101265822783,0.00013959656592447826,0.008620400496427733,0.014813553550144729,8.925383791503035e-05,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
242,0.3291139240506329,0.0,0.16133901318216884,0.0,0.043779007497322386,0.0851116728131604,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3482,0.49367088607594933,0.0,0.08640525945057526,0.0,0.010442699036058552,0.009820577632287738,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
7349,0.46835443037974683,0.0013261673762825434,0.014859289571663367,0.07530223054656904,0.0,0.00012431110926946505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
791,0.26582278481012656,0.0010469742444335869,0.0,0.11471990464839094,8.925383791503035e-05,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
499,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2870,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6272,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4520,0.6962025316455696,0.07175263488518183,0.0006037634588937712,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6079,0.25316455696202533,0.0,0.0,0.006427720074919121,0.02267047483041771,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1180,0.27848101265822783,0.0,0.0005702210445107838,0.0,0.002722242056408426,0.023494799651928893,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2604,0.5189873417721519,0.0,0.010733572602555932,0.18444576877234803,0.058595144591217424,0.0021132888575809057,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4748,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
676,0.5569620253164557,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4102,0.45569620253164556,0.05130173797724576,0.0,8.513536523071684e-05,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
730,0.6835443037974683,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3833,0.6075949367088608,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
6480,0.5443037974683544,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5191,0.6329113924050633,0.048160815243945,0.0,0.0012770304784607525,0.03400571224562656,0.017735051589110346,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
877,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3252,0.18987341772151897,0.0,0.0,0.0,0.00026776151374509105,0.025152281108855094,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5346,0.1518987341772152,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1850,0.49367088607594933,6.979828296223913e-05,0.09968805554623822,0.0,0.14169046769011068,4.1437036423155016e-05,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2433,0.34177215189873417,0.06281845466601521,0.0,0.0,0.0,4.1437036423155016e-05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7203,0.46835443037974683,0.06979828296223912,0.0,0.0034054146092286734,0.001785076758300607,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
397,0.7088607594936709,0.0032107210162629998,0.00036896655821286014,0.0,0.02775794359157444,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5953,0.43037974683544306,0.00041878969777343477,0.029450239828262836,0.0,0.00044626918957515175,0.0912857912402105,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7353,0.5443037974683544,0.0,0.5653909368396337,0.0,0.19385933595144592,0.04048398458542245,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8463,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2414,0.3670886075949367,0.05604802121867802,0.0,0.0,0.00258836129953588,0.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
7310,0.22784810126582278,0.0,0.0025492234931070337,0.0,0.044314530524812566,0.0002486222185389301,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3169,0.9113924050632911,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6385,0.31645569620253167,0.11237523556920499,0.0009727300171066313,0.0002554060956921505,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1121,0.6075949367088608,0.0,0.0011068996746385804,0.027839264430444405,0.0,0.004682385115816517,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7150,0.24050632911392406,0.002582536469602848,0.0,0.054827175208581644,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6501,0.6075949367088608,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1581,0.20253164556962025,0.061143295874921476,0.0,0.0002128384130767921,4.4626918957515175e-05,0.0006629925827704803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5826,0.1518987341772152,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5601,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3886,0.5189873417721519,0.0,0.05239325126622614,0.0,8.925383791503035e-05,0.0006629925827704803,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2748,0.25316455696202533,0.02163746771829413,0.0,0.01592031329814405,0.0,0.00020718518211577507,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
883,0.24050632911392406,0.005025476373281218,0.00016771207191493645,0.0,0.01526240628347019,0.007790162847553143,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8015,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3141,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
6685,0.16455696202531644,0.0,0.0335088719686043,0.0,0.0,0.00016574814569262006,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2853,0.7215189873417721,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7266,0.25316455696202533,0.05220911565575487,0.0,0.0,0.0,0.020179836738076492,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1038,0.21518987341772153,0.005723459202903608,0.0,0.011195300527839264,0.0007140307033202428,0.02134007375792483,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
646,0.25316455696202533,0.0,0.0072116190923422665,0.0,0.02414316315601571,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1538,0.46835443037974683,0.0,0.0009056451883406567,0.0004682445087689426,0.03266690467690111,0.00020718518211577507,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2685,0.5316455696202531,0.01207510295246737,0.02200382383523966,0.0,0.0,0.0009530518377325654,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7643,0.12658227848101267,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5830,0.45569620253164556,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6484,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
62,0.22784810126582278,6.979828296223913e-05,0.00865394291081072,0.018985186446449854,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3551,0.2911392405063291,0.0,0.0,0.0,0.03230988932524099,0.003314962913852401,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2408,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7816,0.6075949367088608,0.0,0.0,0.0,0.01820778293466619,0.01214105167198442,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4046,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6417,0.46835443037974683,0.0,0.2656559219132593,0.011493274306146772,4.4626918957515175e-05,0.013342725728255915,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4174,0.35443037974683544,0.0,0.08586858082044746,0.0,0.005980007140307033,0.01272117018190859,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5579,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2989,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5274,0.2911392405063291,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5460,0.5569620253164557,0.0,0.016637037533961695,0.004214200578920483,0.014146733309532311,0.2326689595160154,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5728,0.2911392405063291,0.0,0.024251165598899806,4.256768261535842e-05,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2592,0.6708860759493671,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3275,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8256,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7898,0.31645569620253167,0.023801214490123544,0.02039378794485627,8.513536523071684e-05,8.925383791503035e-05,0.0006629925827704803,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3499,0.22784810126582278,0.02659314580861311,0.00013416965753194915,0.0,0.0,0.015248829403721046,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3758,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
326,0.3291139240506329,0.1976687373490612,0.0035890383389796396,0.1892984845904989,0.0006694037843627276,0.00016574814569262006,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7557,0.24050632911392406,0.0,0.0,0.0057040694704580275,0.0861745805069618,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1401,0.4177215189873418,0.0,0.0,0.0,0.018609425205283827,0.0982886503957237,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3968,0.34177215189873417,0.0,0.0048301076711501694,0.0032351438787672398,0.008211353088182792,0.16293042721584552,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2199,0.16455696202531644,0.061422489006770435,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
325,0.34177215189873417,0.0,0.0,0.0,0.030569439485897895,0.0008701777648862553,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2797,0.3924050632911392,0.036085712291477626,3.3542414382987286e-05,0.012812872467222883,0.0026776151374509104,0.00016574814569262006,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
453,0.49367088607594933,0.01200530466950513,0.060175091403079195,0.000510812191384301,0.1920296322741878,0.010193510960096134,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2089,0.3037974683544304,0.1771480421581629,0.0,0.0025966286395368637,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4354,0.17721518987341772,0.03587631744259091,0.0,0.0166865315852205,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5301,0.5443037974683544,0.04432190968102185,0.0017777479622983262,0.0,0.00013388075687254553,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3759,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3406,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1028,0.7594936708860759,0.030501849654498498,6.708482876597457e-05,0.0,0.0,0.015124518294451581,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3593,0.22784810126582278,0.0008375793955468695,0.0,0.04703728928997105,0.029364512674044985,0.0006629925827704803,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
5979,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1904,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6270,0.34177215189873417,0.08571229147762965,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8664,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1486,0.27848101265822783,0.0,0.0008050179451916949,0.0,0.00785433773652267,0.03244519951933038,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
8343,0.25316455696202533,0.0,3.3542414382987286e-05,0.0013621658436914694,0.033693323812923955,0.0008701777648862553,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5844,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8543,0.3291139240506329,0.051162141411321284,0.0,0.05516771666950451,0.003570153516601214,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3053,0.810126582278481,0.021846862567180846,0.026230168047496057,0.00034054146092286734,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5412,0.4177215189873418,0.15585956585467997,0.21493979136618252,0.0,0.001026419136022849,0.01131231094352132,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3936,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8241,0.46835443037974683,0.0397850212884763,0.0,0.0002979737783075089,0.004775080328454123,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5663,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7668,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8004,0.27848101265822783,0.00020939484888671738,0.007178076677959279,0.0,0.0,0.024489288526084615,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
341,0.4177215189873418,0.0,0.08355415422802133,0.0002554060956921505,0.0523473759371653,0.043881821572121164,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
892,0.24050632911392406,0.00020939484888671738,0.0,0.0,0.0,0.03265238470144615,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2829,0.16455696202531644,0.040343407552174214,0.002582765907490021,0.0,0.013655837200999643,0.00020718518211577507,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3091,0.5063291139240507,0.04648565645285126,0.00013416965753194915,0.0035331176570747485,0.0,0.0020718518211577507,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3705,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5494,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3686,0.5189873417721519,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3568,0.3924050632911392,0.07321839882738884,0.001039814845872606,0.009662863953686361,8.925383791503035e-05,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4061,0.6455696202531646,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4459,0.4430379746835443,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5327,0.569620253164557,0.0,0.0,0.09926783585901583,0.003748661192431275,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4886,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7042,0.6835443037974683,0.12354296084316325,0.000234796900680911,0.00970543163630172,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
7144,0.3924050632911392,0.0,0.0,0.007875021283841308,0.026062120671188863,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6209,0.5063291139240507,0.14525022684441963,3.3542414382987286e-05,0.0,0.0,0.0010359259105788754,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
70,0.5316455696202531,6.979828296223913e-05,0.28165565357394423,0.0,0.0,0.020967140430116438,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4285,0.3037974683544304,0.013331472045787673,0.016670579948344682,0.0,0.0,0.0006629925827704803,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7958,0.3924050632911392,0.0,0.017743937208600274,0.0,0.0,0.16094144946753408,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3519,0.5822784810126582,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3934,0.5063291139240507,0.0,0.0,4.256768261535842e-05,0.013075687254551946,0.027638503294244395,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
6178,0.26582278481012656,0.0,0.0006708482876597458,0.06555423122765196,0.003570153516601214,0.021215762648655368,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
228,0.17721518987341772,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4973,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5110,0.26582278481012656,0.050533956864661125,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
